Date,ExpDate,Strike,CallBid,CallAsk,CallPrice,CallVolume,CallOI,PutBid,PutAsk,PutPrice,PutVolume,PutOI
2025-09-03,2025-10-31,5815,693.4,702.1,0,0,0,29.4,29.7,29.42,0,34
2025-09-03,2025-10-31,5820,688.5,697.5,416.84,0,382,29.7,30,28.6,0,43
2025-09-03,2025-10-31,5825,683.9,692.5,418.58,0,76,30,30.3,32.6,1,320
2025-09-03,2025-10-31,5830,679.2,687.9,629,0,6,30.3,30.6,43.1,0,51
2025-09-03,2025-10-31,5835,674.6,683.5,0,0,0,30.6,30.9,27.3,0,14
2025-09-03,2025-10-31,5840,670,678.5,530.95,0,36,30.9,31.2,31.4,0,308
2025-09-03,2025-10-31,5845,665.3,673.9,0,0,0,31.3,31.6,43.7,0,74
2025-09-03,2025-10-31,5850,661.5,668.6,689.64,0,398,31.6,31.9,33.2,5,2420
2025-09-03,2025-10-31,5855,656.1,664.6,0,0,0,31.9,32.2,34.8,2,52
2025-09-03,2025-10-31,5860,651.4,659.9,512.89,0,40,32.2,32.5,34.3,13,438
2025-09-03,2025-10-31,5865,646.9,655.6,0,0,0,32.6,32.9,41.3,0,113
2025-09-03,2025-10-31,5870,642.2,650.7,582.09,0,11,32.9,33.2,34.5,0,4127
2025-09-03,2025-10-31,5875,637.6,646.1,594.14,0,63,33.2,33.5,39.83,0,145
2025-09-03,2025-10-31,5880,632.9,641.4,374.5,0,17,33.6,33.9,36.3,1,124
2025-09-03,2025-10-31,5885,628.4,637.1,0,0,0,33.9,34.2,34.55,0,87
2025-09-03,2025-10-31,5890,623.7,632.2,363.5,0,6,34.3,34.6,37.2,20,134
2025-09-03,2025-10-31,5895,619,627.6,0,0,0,34.6,35,43.92,0,31
2025-09-03,2025-10-31,5900,615.5,622.3,650.7,0,160,35,35.3,37.48,123,2699
2025-09-03,2025-10-31,5905,610,618.4,0,0,0,35.4,35.7,35.6,0,74
2025-09-03,2025-10-31,5910,605.4,613.8,416.4,0,5,35.7,36.1,51.05,0,66
2025-09-03,2025-10-31,5915,600.7,609.2,0,0,0,36.1,36.4,37.59,0,69
2025-09-03,2025-10-31,5920,596.1,604.7,622.43,0,45,36.5,36.8,31.75,0,64
2025-09-03,2025-10-31,5925,591.7,600,487.96,0,168,36.9,37.2,37.26,1,299
2025-09-03,2025-10-31,5930,587.1,595.4,576.45,0,29,37.3,37.6,55.75,0,130
2025-09-03,2025-10-31,5935,582.4,590.8,639.29,0,1,37.6,38,41.3,1,83
2025-09-03,2025-10-31,5940,578,586.3,451.86,0,50,38,38.4,37.81,0,302
2025-09-03,2025-10-31,5945,573.3,581.7,0,0,0,38.4,38.8,34.47,0,39
2025-09-03,2025-10-31,5950,569.8,576.7,520.2,0,594,38.9,39.2,43.35,93,7937
2025-09-03,2025-10-31,5955,564.2,572.6,0,0,0,39.3,39.6,37.23,0,14
2025-09-03,2025-10-31,5960,559.8,568,571.2,0,10,39.7,40,56.49,0,535
2025-09-03,2025-10-31,5965,555.3,563.5,0,0,0,40.1,40.5,43.2,5,26
2025-09-03,2025-10-31,5970,550.8,558.9,422.8,0,23,40.5,40.9,45.42,1,244
2025-09-03,2025-10-31,5975,546.1,554.4,431.29,0,107,41,41.3,46.02,3,269
2025-09-03,2025-10-31,5980,541.6,550.1,368.4,0,181,41.4,41.8,44.5,2,84
2025-09-03,2025-10-31,5985,537.2,545.3,0,0,0,41.8,42.2,35.28,0,39
2025-09-03,2025-10-31,5990,532.7,540.8,343.22,0,60,42.3,42.7,45.55,20,232
2025-09-03,2025-10-31,5995,528.3,536.3,0,0,0,42.8,43.1,44.47,1,101
2025-09-03,2025-10-31,6000,524.6,531.1,514.54,1,1345,43.2,43.5,43.25,1817,12065
2025-09-03,2025-10-31,6005,519.1,527.3,0,0,0,43.7,44,62.2,0,37
2025-09-03,2025-10-31,6010,514.6,522.8,512.35,1,54,44.2,44.5,45.6,0,24
2025-09-03,2025-10-31,6015,510.1,518.3,0,0,0,44.6,45,46.4,0,938
2025-09-03,2025-10-31,6020,505.7,513.8,436.77,0,79,45.1,45.5,50.44,1,154
2025-09-03,2025-10-31,6025,501.2,509.3,412.1,0,130,45.6,46,51.1,4,655
2025-09-03,2025-10-31,6030,496.7,505.1,494.54,1,12,46.1,46.5,55.23,0,299
2025-09-03,2025-10-31,6035,492.5,500.6,519.22,0,1,46.6,47,60.7,0,34
2025-09-03,2025-10-31,6040,487.8,495.9,361.03,0,108,47.1,47.5,50.7,4,285
2025-09-03,2025-10-31,6045,483.6,491.4,0,0,0,47.6,48,69.75,0,63
2025-09-03,2025-10-31,6050,479.9,486.4,431.48,0,156,48.1,48.5,51.83,130,3023
2025-09-03,2025-10-31,6055,474.5,482.5,0,0,0,48.7,49.1,58.1,0,32
2025-09-03,2025-10-31,6060,470.2,478.1,416.97,0,13,49.2,49.6,54.46,7,113
2025-09-03,2025-10-31,6065,465.8,473.9,499.41,0,10,49.7,50.1,78.3,0,10
2025-09-03,2025-10-31,6070,461.5,469.5,408.57,0,31,50.3,50.7,53.59,1,31
2025-09-03,2025-10-31,6075,457,464.8,361.16,0,91,50.8,51.2,57.02,2,151
2025-09-03,2025-10-31,6080,452.7,460.5,0,0,0,51.4,51.8,64.21,0,88
2025-09-03,2025-10-31,6085,448.2,456,0,0,0,52,52.4,70.38,0,10
2025-09-03,2025-10-31,6090,443.8,451.6,0,0,0,52.6,53,43.21,0,78
2025-09-03,2025-10-31,6095,439.5,447.2,0,0,0,53.1,53.5,71.88,0,78
2025-09-03,2025-10-31,6100,436,441.9,434.98,2,116,53.7,54.1,53.71,43,3502
2025-09-03,2025-10-31,6105,431.1,438.1,0,0,0,54.3,54.7,71.45,0,84
2025-09-03,2025-10-31,6110,426.8,433.7,416.9,0,2,54.9,55.3,61.54,1,40
2025-09-03,2025-10-31,6115,422,429.5,0,0,0,55.5,55.9,55.8,0,36
2025-09-03,2025-10-31,6120,418.1,425,417.73,2,2,56.2,56.6,62.02,7,364
2025-09-03,2025-10-31,6125,413.9,420.1,434.99,0,16,56.8,57.2,56.87,750,425
2025-09-03,2025-10-31,6130,409,416.3,443.61,0,158,57.4,57.8,61.08,1,29
2025-09-03,2025-10-31,6135,404.7,412.2,431.08,0,1,58.1,58.5,59.7,0,29
2025-09-03,2025-10-31,6140,400.4,407.8,389.32,0,10,58.7,59.1,65.37,8,209
2025-09-03,2025-10-31,6145,396.1,403.3,0,0,0,59.4,59.8,63.9,1,22
2025-09-03,2025-10-31,6150,392.8,398.8,398.84,0,1100,60,60.4,66.9,8,1945
2025-09-03,2025-10-31,6155,388,394.7,0,0,0,60.7,61.1,82.4,0,60
2025-09-03,2025-10-31,6160,383.3,390.4,406.21,0,10,61.4,61.8,53.85,0,35
2025-09-03,2025-10-31,6165,379,386.3,0,0,0,62.1,62.5,61.45,0,12
2025-09-03,2025-10-31,6170,375.2,382.1,381.82,0,8,62.8,63.2,66.56,17,388
2025-09-03,2025-10-31,6175,370.7,377.6,407.99,0,198,63.5,63.9,68.09,12,392
2025-09-03,2025-10-31,6180,366.7,373.5,327.52,0,4,64.2,64.6,71.09,11,51
2025-09-03,2025-10-31,6185,362.5,369.1,339.55,0,1,64.9,65.4,64.83,0,56
2025-09-03,2025-10-31,6190,358.3,365.1,326.46,0,3,65.7,66.1,83.75,0,67
2025-09-03,2025-10-31,6195,353.6,360.8,322.68,0,2,66.4,66.9,59.1,0,78
2025-09-03,2025-10-31,6200,350.4,356.4,347.03,10,3049,67.2,67.6,68.74,86,4900
2025-09-03,2025-10-31,6205,345.3,352.5,294.22,0,24,68,68.4,90.68,0,39
2025-09-03,2025-10-31,6210,341.5,348.3,289.36,0,23,68.7,69.2,88.25,0,79
2025-09-03,2025-10-31,6215,336.9,343.8,363.59,0,15,69.5,70,68.5,0,61
2025-09-03,2025-10-31,6220,332.8,339.8,250.96,0,7,70.3,70.8,93.61,0,74
2025-09-03,2025-10-31,6225,328.8,334.9,289.75,0,203,71.1,71.5,76.26,2,424
2025-09-03,2025-10-31,6230,324.5,331.6,286.62,0,10,71.9,72.4,76.22,19,68
2025-09-03,2025-10-31,6235,320.4,327.4,371.18,0,20,72.8,73.2,79.57,1,9
2025-09-03,2025-10-31,6240,316.3,323.1,266.7,0,24,73.6,74.1,102.3,0,79
2025-09-03,2025-10-31,6245,312.2,318.9,362.73,0,15,74.5,74.9,74.42,0,9
2025-09-03,2025-10-31,6250,308.7,314.8,267.91,0,192,75.3,75.7,75.23,135,4592
2025-09-03,2025-10-31,6255,304,310.7,300.6,0,2,76.2,76.7,81.65,50,40
2025-09-03,2025-10-31,6260,300.4,306.6,258.87,0,285,77.1,77.6,80.22,3,252
2025-09-03,2025-10-31,6265,295.9,302.6,250.91,0,2,78,78.5,77.06,0,19
2025-09-03,2025-10-31,6270,292.3,298.5,343.42,0,94,78.9,79.4,113.2,0,78
2025-09-03,2025-10-31,6275,287.9,294.4,337.34,0,129,79.8,80.2,85.4,6,108
2025-09-03,2025-10-31,6280,283.8,290.4,334.21,0,60,80.8,81.2,86.5,4,345
2025-09-03,2025-10-31,6285,280.4,286.5,275.81,2,32,81.7,82.2,104.8,0,17
2025-09-03,2025-10-31,6290,278.7,279.3,302.05,0,34,82.7,83.1,88.4,1,120
2025-09-03,2025-10-31,6295,274.7,275.4,221.83,0,3,83.7,84.1,89.76,1,47
2025-09-03,2025-10-31,6300,270.7,271.3,253.4,9,326,84.6,85,92.87,25,2712
2025-09-03,2025-10-31,6305,266.8,267.4,301.2,0,4,85.6,86.1,117.98,0,24
2025-09-03,2025-10-31,6310,262.8,263.4,260.2,3,7,86.7,87.1,93.3,3,51
2025-09-03,2025-10-31,6315,258.9,259.5,298.15,0,122,87.7,88.2,107.2,0,13
2025-09-03,2025-10-31,6320,255,255.6,294.05,0,110,88.7,89.2,95.5,1,114
2025-09-03,2025-10-31,6325,251,251.7,227.5,0,356,89.8,90.2,97.28,0,298
2025-09-03,2025-10-31,6330,247.2,247.8,239.13,4,69,90.9,91.3,96.25,14,122
2025-09-03,2025-10-31,6335,243.3,244,207.05,0,20,92,92.4,117.8,0,38
2025-09-03,2025-10-31,6340,239.5,240,248.79,0,90,93.1,93.5,99,2,64
2025-09-03,2025-10-31,6345,235.7,236.2,211.17,0,21,94.2,94.7,98.55,11,29
2025-09-03,2025-10-31,6350,231.8,232.4,235.13,4,1036,95.3,95.8,102.09,54,1114
2025-09-03,2025-10-31,6355,228,228.6,270.5,0,79,96.5,97,97.3,0,70
2025-09-03,2025-10-31,6360,224.3,224.8,194.9,0,19,97.7,98.2,102.2,10,99
2025-09-03,2025-10-31,6365,220.5,221.1,198.41,0,39,98.9,99.4,108.95,3,20
2025-09-03,2025-10-31,6370,216.8,217.3,172.9,0,82,100.1,100.6,99.75,2,37
2025-09-03,2025-10-31,6375,213,213.6,194.5,0,859,101.3,101.8,111.68,15,195
2025-09-03,2025-10-31,6380,209.3,210,166.45,0,50,102.6,103.2,114,96,84
2025-09-03,2025-10-31,6385,205.7,206.2,215.48,0,8,103.9,104.4,109.2,4,23
2025-09-03,2025-10-31,6390,202,202.6,192.5,6,382,105.2,105.8,113.82,2,38
2025-09-03,2025-10-31,6395,198.4,198.9,174.88,0,20,106.5,107,120.33,12,54
2025-09-03,2025-10-31,6400,194.7,195.3,185.4,22,556,107.8,108.3,112.93,1251,3784
2025-09-03,2025-10-31,6405,191.2,191.7,174.6,0,64,109.2,109.7,116.4,1,33
2025-09-03,2025-10-31,6410,187.6,188.2,182.93,1,66,110.6,111.2,117.13,38,114
2025-09-03,2025-10-31,6415,184,184.6,156.1,0,24,112,112.6,123.57,20,12
2025-09-03,2025-10-31,6420,180.5,181.1,179.5,2,196,113.5,114,125.12,23,23
2025-09-03,2025-10-31,6425,177,177.6,167.7,5,529,114.9,115.5,122.3,11,1935
2025-09-03,2025-10-31,6430,173.6,174.1,166,13,22,116.4,117,124.04,2,40
2025-09-03,2025-10-31,6435,170.1,170.7,159.38,11,6,118,118.5,119.4,6,177
2025-09-03,2025-10-31,6440,166.7,167.2,157.6,1,79,119.5,120,122.47,28,72
2025-09-03,2025-10-31,6445,163.3,163.9,142.85,0,26,121.1,121.6,129.7,4,30
2025-09-03,2025-10-31,6450,160,160.5,157.45,161,264,122.7,123.2,122,763,666
2025-09-03,2025-10-31,6455,156.6,157.2,145.18,2,28,124.3,124.8,133.8,1,19
2025-09-03,2025-10-31,6460,153.3,153.9,134.65,0,68,126,126.6,131.93,2,49
2025-09-03,2025-10-31,6465,150,150.6,121.87,0,64,127.7,128.2,137.3,4,25
2025-09-03,2025-10-31,6470,146.8,147.4,138.6,4,46,129.4,130,130,0,46
2025-09-03,2025-10-31,6475,143.6,144.1,136.6,151,167,131.1,131.6,137.6,150,237
2025-09-03,2025-10-31,6480,140.4,141,151.4,0,33,132.9,133.4,131.21,0,38
2025-09-03,2025-10-31,6485,137.3,137.8,122.8,0,10,134.7,135.3,166.25,0,85
2025-09-03,2025-10-31,6490,134.2,134.7,129.7,17,775,136.6,137.2,145.8,1,28
2025-09-03,2025-10-31,6495,131.1,131.6,105.33,0,11,138.4,139,191.72,0,9
2025-09-03,2025-10-31,6500,128,128.6,122.75,28,4133,140.3,141,140,522,1395
2025-09-03,2025-10-31,6505,125,125.5,105,0,76,142.3,142.9,196.62,0,15
2025-09-03,2025-10-31,6510,122,122.6,116.91,3,81,144.3,144.8,147.2,0,24
2025-09-03,2025-10-31,6515,119.1,119.6,91.33,0,14,146.3,146.9,145.45,6,12
2025-09-03,2025-10-31,6520,116.2,116.7,119.5,2,40,148.4,149,133.16,0,23
2025-09-03,2025-10-31,6525,113.3,113.9,113.1,1,455,150.5,151,178.03,0,251
2025-09-03,2025-10-31,6530,110.5,111,93.36,0,180,152.6,153.2,163.4,4,28
2025-09-03,2025-10-31,6535,107.7,108.2,107.2,6,41,154.8,155.4,154.37,0,21
2025-09-03,2025-10-31,6540,105,105.5,96.87,4,22,157,157.6,204,0,26
2025-09-03,2025-10-31,6545,102.2,102.8,105.19,13,28,159.2,159.8,170.3,4,15
2025-09-03,2025-10-31,6550,99.6,100.1,103.24,104,496,161.5,162.1,164.05,105,448
2025-09-03,2025-10-31,6555,96.9,97.4,80,0,21,163.9,164.4,161.93,0,29
2025-09-03,2025-10-31,6560,94.3,94.8,89.5,10,20,166.2,166.8,177,2,12
2025-09-03,2025-10-31,6565,91.8,92.3,114.52,0,4,168.6,169.2,201,0,9
2025-09-03,2025-10-31,6570,89.3,89.8,86.3,18,41,171.1,171.6,183,5,88
2025-09-03,2025-10-31,6575,86.8,87.3,77.35,12,298,173.6,174.1,205.8,0,38
2025-09-03,2025-10-31,6580,84.4,84.9,81.26,2,52,176.1,176.6,164.02,0,3
2025-09-03,2025-10-31,6585,82,82.5,92.28,0,33,178.7,179.2,190.67,2,115
2025-09-03,2025-10-31,6590,79.6,80.1,61.45,0,87,181.3,181.8,198.46,2,89
2025-09-03,2025-10-31,6595,77.3,77.8,63.13,0,21,183.9,184.5,210.82,0,10
2025-09-03,2025-10-31,6600,75,75.5,68.38,25,1022,186.6,187.2,200.9,7,75
2025-09-03,2025-10-31,6605,72.8,73.3,59.28,0,37,189.4,189.9,158.05,0,17
2025-09-03,2025-10-31,6610,70.7,71.1,60.87,0,33,192.2,192.8,210.16,2,12
2025-09-03,2025-10-31,6615,68.5,69,83.7,0,59,195,195.6,179,0,1
2025-09-03,2025-10-31,6620,66.4,66.9,67.25,1,51,194.4,200.6,193.48,0,10
2025-09-03,2025-10-31,6625,64.4,64.8,64.53,4,141,197.6,203.5,232,0,6
2025-09-03,2025-10-31,6630,62.4,62.8,51.3,0,56,200.4,206.5,263.68,0,2
2025-09-03,2025-10-31,6635,60.4,60.9,68,0,28,203.2,209.5,269.6,0,6
2025-09-03,2025-10-31,6640,58.5,59,55.73,0,63,206.4,212.5,183.5,0,9
2025-09-03,2025-10-31,6645,56.6,57.1,41.42,0,24,209.3,215.9,276.05,0,26
2025-09-03,2025-10-31,6650,54.8,55.2,50.41,26,10139,212.6,218.2,271.03,0,35
2025-09-03,2025-10-31,6655,53,53.5,49.93,1,937,215.7,222,216.8,0,39
2025-09-03,2025-10-31,6660,51.3,51.7,48.8,6,35,218.9,225.2,221.32,0,15
2025-09-03,2025-10-31,6665,49.6,50,66.8,0,20,222,228.6,230,4,35
2025-09-03,2025-10-31,6670,47.9,48.3,37,0,192,225.4,231.8,227.32,0,1
2025-09-03,2025-10-31,6675,46.3,46.7,38.34,0,87,228.9,235.4,243.67,0,6
2025-09-03,2025-10-31,6680,44.7,45.1,43.47,1,60,232,238.6,0,0,0
2025-09-03,2025-10-31,6685,43.2,43.6,37.03,0,52,235.4,242.1,233.06,0,43
2025-09-03,2025-10-31,6690,41.7,42.1,35.7,0,66,239,245.8,0,0,0
2025-09-03,2025-10-31,6695,40.3,40.6,35.3,0,33,242.3,249.1,0,0,0
2025-09-03,2025-10-31,6700,38.9,39.2,33.65,17,901,246.8,252,222.36,0,37
2025-09-03,2025-10-31,6705,37.5,37.9,31.9,0,64,249.4,256.2,0,0,0
2025-09-03,2025-10-31,6710,36.1,36.5,31.2,1,55,253,259.9,0,0,0
2025-09-03,2025-10-31,6715,34.9,35.2,55,0,15,256.9,263.6,0,0,0
2025-09-03,2025-10-31,6720,33.6,34,24.34,0,22,260.6,267.3,0,0,0
2025-09-03,2025-10-31,6725,32.4,32.7,31.32,5,438,264.4,271.1,276.13,0,5
2025-09-03,2025-10-31,6730,31.2,31.5,27.58,3,30,267.8,274.7,0,0,0
2025-09-03,2025-10-31,6735,30,30.4,26.34,1,102,271.6,278.6,0,0,0
2025-09-03,2025-10-31,6740,28.9,29.3,26.04,14,55,275.3,282.6,372.8,0,1
2025-09-03,2025-10-31,6745,27.8,28.2,24.1,0,33,278.2,286.5,268.5,0,3
2025-09-03,2025-10-31,6750,26.8,27.1,23.78,37,1212,282.9,289.6,275.21,0,56
2025-09-03,2025-10-31,6755,25.8,26.1,18.71,0,52,286,294.3,0,0,0
2025-09-03,2025-10-31,6760,24.8,25.1,23.65,2,30,290.1,298.4,0,0,0
2025-09-03,2025-10-31,6765,23.8,24.2,25.5,2,32,294.1,302.4,0,0,0
2025-09-03,2025-10-31,6770,22.9,23.3,23.17,26,230,298,306.3,0,0,0
2025-09-03,2025-10-31,6775,22,22.4,22.8,1,302,301.8,310.6,0,0,0
2025-09-03,2025-10-31,6780,21.2,21.5,21.42,27,105,306.1,314.5,0,0,0
2025-09-03,2025-10-31,6785,20.3,20.7,20.5,1,27,310.3,318.8,0,0,0
2025-09-03,2025-10-31,6790,19.5,19.9,17.15,5,268,314.4,323,0,0,0
2025-09-03,2025-10-31,6795,18.8,19.1,16.1,7,17,318.4,327.2,0,0,0
2025-09-03,2025-10-31,6800,18,18.4,16.1,48,1116,323.3,330.8,337,4,19
2025-09-03,2025-10-31,6805,17.3,17.6,18.8,2,39,326.8,335.5,0,0,0
2025-09-03,2025-10-31,6810,16.6,16.9,14.2,11,49,331,340,0,0,0
2025-09-03,2025-10-31,6815,15.9,16.3,25.3,0,38,335.3,344.1,0,0,0
2025-09-03,2025-10-31,6820,15.3,15.6,13.07,5,11,339.6,348.6,0,0,0
2025-09-03,2025-10-31,6825,14.7,15,15.84,8,308,343.9,353,0,0,0
2025-09-03,2025-10-31,6830,14.1,14.4,12.75,1,103,348.4,357.1,0,0,0
2025-09-03,2025-10-31,6835,13.5,13.8,14.15,10,55,352.6,361.7,335.02,0,2
2025-09-03,2025-10-31,6840,12.9,13.2,13.6,10,14,357,366.1,0,0,0
2025-09-03,2025-10-31,6845,12.4,12.7,11.5,3,17,361.4,370.6,0,0,0
2025-09-03,2025-10-31,6850,11.9,12.2,10.16,5,822,366.8,374.2,372.82,0,2
2025-09-03,2025-10-31,6855,11.4,11.7,10.55,1,45,370.4,379.3,0,0,0
2025-09-03,2025-10-31,6860,10.9,11.2,14.65,0,7,374.6,383.8,502.5,0,1
2025-09-03,2025-10-31,6865,10.5,10.8,8.58,0,27,379,388.3,0,0,0
2025-09-03,2025-10-31,6870,10,10.3,9.3,8,36,383.7,393.1,0,0,0
2025-09-03,2025-10-31,6875,9.6,9.9,12.5,0,136,388.4,397.4,0,0,0
2025-09-03,2025-10-31,6880,9.2,9.5,7.9,13,42,392.9,402.2,525.2,0,1
2025-09-03,2025-10-31,6885,8.8,9.1,15.16,0,43,397.5,406.8,0,0,0
2025-09-03,2025-10-31,6890,8.5,8.8,7.2,0,38,401.9,411.4,0,0,0
2025-09-03,2025-10-31,6895,8.1,8.4,14,0,34,406.2,415.8,0,0,0
2025-09-03,2025-10-31,6900,7.8,8,7.2,3,1211,411.8,419.7,464.46,0,8
2025-09-03,2025-10-31,6905,7.5,7.7,8.02,4,10,415.9,425.3,0,0,0
2025-09-03,2025-10-31,6910,7.2,7.4,6.1,0,16,420.3,429.8,0,0,0
2025-09-03,2025-10-31,6915,6.9,7.1,17.7,0,2,425,434.7,0,0,0
2025-09-03,2025-10-31,6920,6.6,6.9,5.6,0,55,429.7,439.1,0,0,0
2025-09-03,2025-10-31,6925,6.3,6.6,5.8,2,1664,434.3,443.9,0,0,0
2025-09-03,2025-10-31,6930,6,6.3,8.49,0,23,439.1,448.7,0,0,0
2025-09-03,2025-10-31,6940,5.6,5.8,5.1,2,59,448.5,458.2,0,0,0
2025-09-03,2025-10-31,6950,5.1,5.4,4.45,0,131,458.9,466.8,451.41,0,1
2025-09-03,2025-10-31,6960,4.7,5,4.58,4,66,467.6,477.2,0,0,0
2025-09-03,2025-10-31,6970,4.4,4.6,4.4,1,90,477.2,486.8,0,0,0
2025-09-03,2025-10-31,6975,4.2,4.4,5.66,0,181,481.7,491.6,0,0,0
2025-09-03,2025-10-31,6980,4,4.3,3.61,0,30,486.3,496.4,0,0,0
2025-09-03,2025-10-31,6990,3.7,4,3.52,0,12,496.2,506,0,0,0
2025-09-03,2025-10-31,7000,3.4,3.7,3.2,57,2824,506.8,514.7,567.85,0,1027
2025-09-03,2025-10-31,7010,3.2,3.4,4.58,0,67,515.5,525.4,0,0,0
2025-09-03,2025-10-31,7020,2.95,3.2,5.6,0,5,525.2,535.1,0,0,0
2025-09-03,2025-10-31,7025,2.85,3.1,3.05,2,102,528,544.8,0,0,0
2025-09-03,2025-10-31,7030,2.75,2.95,5.4,0,10,531.1,549.2,0,0,0
2025-09-03,2025-10-31,7040,2.55,2.75,3.75,0,1,542,558.9,0,0,0
2025-09-03,2025-10-31,7050,2.4,2.55,2.3,0,123,551.7,569.1,0,0,0
2025-09-03,2025-10-31,7060,2.25,2.4,1.95,0,22,562.9,578.4,0,0,0
2025-09-03,2025-10-31,7070,2.1,2.25,2,0,110,572.4,588.2,0,0,0
2025-09-03,2025-10-31,7075,2,2.2,2,0,3506,577.3,593.1,0,0,0
2025-09-03,2025-10-31,7080,1.95,2.1,2.55,0,256,582.3,598,0,0,0
2025-09-03,2025-10-31,7090,1.8,2,6,0,214,591.9,608.3,0,0,0
2025-09-03,2025-10-31,7100,1.7,1.85,1.5,6,1130,601.5,618.1,0,0,0
2025-09-03,2025-10-31,7110,1.6,1.75,6.16,0,2,611.7,627.5,0,0,0
2025-09-03,2025-10-31,7120,1.5,1.65,2.19,0,9,620.6,637.8,0,0,0
2025-09-03,2025-10-31,7130,1.4,1.6,2.16,0,12,630.7,647.1,0,0,0
2025-09-03,2025-10-31,7140,1.35,1.5,2.73,0,505,640.8,657.4,0,0,0
2025-09-03,2025-10-31,7150,1.25,1.4,1.45,2,1013,651.1,666.8,0,0,0
2025-09-03,2025-10-31,7160,1.2,1.35,2.21,0,7,660.6,676.7,0,0,0
2025-09-03,2025-10-31,7170,1.1,1.3,1.12,0,14,670.4,686.5,0,0,0
2025-09-03,2025-10-31,7180,1.05,1.25,1.15,0,190,680.8,696.9,0,0,0
2025-09-03,2025-10-31,7190,1,1.15,3.7,0,59,690.1,706.7,0,0,0
2025-09-03,2025-10-31,7200,0.95,1.1,0.95,5000,20037,699.6,716.1,0,0,0
2025-09-03,2025-10-31,7300,0.6,0.75,0.75,0,101,799,815.5,796.65,0,5
2025-09-03,2025-10-31,7400,0.4,0.55,0.5,0,138,898.4,914.6,0,0,0
2025-09-03,2025-10-31,7500,0.25,0.4,0.47,0,17,996.7,1013.7,0,0,0
2025-09-03,2025-11-28,2400,4050.7,4068.3,0,0,0,0.75,0.85,0.85,5,499
2025-09-03,2025-11-28,2600,3853.2,3870.7,0,0,0,0.95,1.1,1.16,1,469
2025-09-03,2025-11-28,2800,3655.7,3673.8,3215.8,0,1,1.3,1.45,1.45,6,473
2025-09-03,2025-11-28,3000,3458.2,3476.3,3003.5,0,3,1.7,1.85,1.9,2,157
2025-09-03,2025-11-28,3200,3260.9,3278.4,2816.5,0,3,2.2,2.35,2.4,9,90
2025-09-03,2025-11-28,3400,3064.1,3081.1,2611.9,0,1,2.8,2.95,3,7,167
2025-09-03,2025-11-28,3600,2866.5,2884.6,0,0,0,3.5,3.7,3.77,4,157
2025-09-03,2025-11-28,3700,2768,2786.1,0,0,0,3.9,4.1,4.3,1,242
2025-09-03,2025-11-28,3800,2669.5,2687.6,0,0,0,4.3,4.5,4.5,2,137
2025-09-03,2025-11-28,3900,2571.1,2589.2,0,0,0,4.8,5.1,5.4,37,171
2025-09-03,2025-11-28,4000,2472.8,2490.9,0,0,0,5.4,5.6,5.6,1,161
2025-09-03,2025-11-28,4100,2374.4,2391.5,0,0,0,6,6.2,7.3,0,103
2025-09-03,2025-11-28,4200,2276.2,2294.3,0,0,0,6.6,6.9,8.3,0,67
2025-09-03,2025-11-28,4300,2183.2,2192.6,0,0,0,7.4,7.6,7.9,5,122
2025-09-03,2025-11-28,4400,2084.9,2094.4,2104.37,0,11,8.1,8.4,8.8,6,128
2025-09-03,2025-11-28,4450,2035.9,2045.3,1672.73,0,2,8.6,8.8,9.2,8,151
2025-09-03,2025-11-28,4500,1986.9,1996.1,0,0,0,9,9.2,9.5,12,220
2025-09-03,2025-11-28,4550,1937.9,1947.2,1578.38,0,19,9.5,9.7,10.25,4,477
2025-09-03,2025-11-28,4600,1889.2,1898.4,0,0,0,9.9,10.2,12.7,0,584
2025-09-03,2025-11-28,4650,1840.3,1849.2,0,0,0,10.4,10.7,11.3,3,185
2025-09-03,2025-11-28,4700,1791.3,1800.4,0,0,0,11,11.2,13.7,0,639
2025-09-03,2025-11-28,4750,1742.3,1751.5,0,0,0,11.6,11.8,13.5,0,234
2025-09-03,2025-11-28,4800,1693.7,1702.6,0,0,0,12.2,12.4,12.8,3,317
2025-09-03,2025-11-28,4825,1668.4,1679.3,1624.03,0,2,12.5,12.8,11.8,0,75
2025-09-03,2025-11-28,4850,1644.9,1653.6,1667.01,0,1,12.8,13.1,11.9,0,120
2025-09-03,2025-11-28,4875,1619.7,1630,1285.88,0,0,13.2,13.4,12.9,0,203
2025-09-03,2025-11-28,4900,1596.2,1604.7,1292.25,0,2,13.5,13.8,14.31,5,181
2025-09-03,2025-11-28,4925,1570.7,1581.7,1527.78,0,2,13.9,14.2,13.6,0,32
2025-09-03,2025-11-28,4950,1547.3,1556,0,0,0,14.3,14.5,17.52,0,122
2025-09-03,2025-11-28,4970,1527.2,1537.4,0,0,0,14.6,14.9,14.5,0,42
2025-09-03,2025-11-28,4975,1522.3,1533,0,0,0,14.7,14.9,17.4,0,140
2025-09-03,2025-11-28,4980,1517.5,1528,0,0,0,14.8,15,14.4,0,8
2025-09-03,2025-11-28,4990,1507.6,1517.9,0,0,0,14.9,15.2,13.9,0,9
2025-09-03,2025-11-28,5000,1498.7,1507.4,1323.58,0,1501,15.1,15.4,16.4,97,1658
2025-09-03,2025-11-28,5010,1488.3,1498.9,0,0,0,15.3,15.5,15.3,0,4
